+--------+-----------+------------+----------------+--------------------------------------------------------+------------------------------------------------------------------+-----------------------------------+-----------+-----------------------------------+-----------+--------------+---------------------+---------------------+
| League | Year      | GameDate   | GameID         | BoxScoreURL                                            | PlayByPlayURL                                                    | HomeNameFull                      | HomeName3 | AwayNameFull                      | AwayName3 | HaveBoxScore | HavePlayByPlay      | AnalyzedPlayByPlay  |
| NBA    | 2005-2006 | 2005-11-12 | 20051112DALNOK | http://www.nba.com/games/20051112/DALNOK/boxscore.html | http://scores.nba.com/games/20051112/DALNOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Dallas Maverics                   | DAL       | NULL         | 2006-02-10 06:35:46 | 2006-03-05 08:27:03 |
| NBA    | 2005-2006 | 2005-11-12 | 20051112GSWPHX | http://www.nba.com/games/20051112/GSWPHX/boxscore.html | http://scores.nba.com/games/20051112/GSWPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Golden State Warriors             | GOS       | NULL         | 2006-02-10 06:36:53 | 2006-03-05 08:28:11 |
| NBA    | 2005-2006 | 2005-11-12 | 20051112HOUNJN | http://www.nba.com/games/20051112/HOUNJN/boxscore.html | http://scores.nba.com/games/20051112/HOUNJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Houston Rockets                   | HOU       | NULL         | 2006-02-10 06:37:32 | 2006-03-05 08:29:41 |
| NBA    | 2005-2006 | 2005-11-12 | 20051112INDMIL | http://www.nba.com/games/20051112/INDMIL/boxscore.html | http://scores.nba.com/games/20051112/INDMIL/PlayByPlayPrint.html | Milwaukee Bucks                   | MIL       | Indianapolis Pacers               | IND       | NULL         | 2006-02-10 06:38:55 | 2006-03-05 08:31:48 |
| NBA    | 2005-2006 | 2005-11-12 | 20051112MEMATL | http://www.nba.com/games/20051112/MEMATL/boxscore.html | http://scores.nba.com/games/20051112/MEMATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-10 06:40:01 | 2006-03-05 08:32:51 |
| NBA    | 2005-2006 | 2005-11-12 | 20051112SASWAS | http://www.nba.com/games/20051112/SASWAS/boxscore.html | http://scores.nba.com/games/20051112/SASWAS/PlayByPlayPrint.html | Washington Wizards                | WAS       | San Antonio Spurs                 | SAN       | NULL         | 2006-02-10 06:40:40 | 2006-03-05 08:34:01 |
| NBA    | 2005-2006 | 2005-11-12 | 20051112UTACHI | http://www.nba.com/games/20051112/UTACHI/boxscore.html | http://scores.nba.com/games/20051112/UTACHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | Utah Jazz                         | UTH       | NULL         | 2006-02-10 06:41:03 | 2006-03-05 08:34:58 |
| NBA    | 2005-2006 | 2005-11-13 | 20051113CLEORL | http://www.nba.com/games/20051113/CLEORL/boxscore.html | http://scores.nba.com/games/20051113/CLEORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-10 06:48:21 | 2006-03-05 08:36:20 |
| NBA    | 2005-2006 | 2005-11-13 | 20051113HOUBOS | http://www.nba.com/games/20051113/HOUBOS/boxscore.html | http://scores.nba.com/games/20051113/HOUBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | Houston Rockets                   | HOU       | NULL         | 2006-02-10 06:48:57 | 2006-03-05 08:37:33 |
| NBA    | 2005-2006 | 2005-11-13 | 20051113LACPHI | http://www.nba.com/games/20051113/LACPHI/boxscore.html | http://scores.nba.com/games/20051113/LACPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Los Angeles Clippers              | LAC       | NULL         | 2006-02-10 06:49:26 | 2006-03-05 08:38:46 |
| NBA    | 2005-2006 | 2005-11-13 | 20051113MINDEN | http://www.nba.com/games/20051113/MINDEN/boxscore.html | http://scores.nba.com/games/20051113/MINDEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | Minnesota Timberwolves            | MIN       | NULL         | 2006-02-10 06:49:53 | 2006-03-05 08:40:01 |
| NBA    | 2005-2006 | 2005-11-13 | 20051113NYKSAC | http://www.nba.com/games/20051113/NYKSAC/boxscore.html | http://scores.nba.com/games/20051113/NYKSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | New York Knicks                   | NYK       | NULL         | 2006-02-10 06:50:22 | 2006-03-05 08:41:24 |
| NBA    | 2005-2006 | 2005-11-13 | 20051113SEATOR | http://www.nba.com/games/20051113/SEATOR/boxscore.html | http://scores.nba.com/games/20051113/SEATOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | Seattle Supersonics               | SEA       | NULL         | 2006-02-10 06:50:53 | 2006-03-05 08:42:49 |
| NBA    | 2005-2006 | 2005-11-14 | 20051114CHIGSW | http://www.nba.com/games/20051114/CHIGSW/boxscore.html | http://scores.nba.com/games/20051114/CHIGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Chicago Bulls                     | CHI       | NULL         | 2006-02-10 07:23:56 | 2006-03-05 08:44:10 |
| NBA    | 2005-2006 | 2005-11-14 | 20051114LALMEM | http://www.nba.com/games/20051114/LALMEM/boxscore.html | http://scores.nba.com/games/20051114/LALMEM/PlayByPlayPrint.html | Memphis Grizzlies                 | MEM       | Los Angeles Lakers                | LAL       | NULL         | 2006-02-10 07:24:25 | 2006-03-05 08:45:16 |
| NBA    | 2005-2006 | 2005-11-14 | 20051114NYKUTA | http://www.nba.com/games/20051114/NYKUTA/boxscore.html | http://scores.nba.com/games/20051114/NYKUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | New York Knicks                   | NYK       | NULL         | 2006-02-10 07:24:51 | 2006-03-05 08:46:57 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115ATLSAS | http://www.nba.com/games/20051115/ATLSAS/boxscore.html | http://scores.nba.com/games/20051115/ATLSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Atlanta Hawks                     | ATL       | NULL         | 2006-02-10 22:36:08 | 2006-03-05 11:33:24 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115BOSDET | http://www.nba.com/games/20051115/BOSDET/boxscore.html | http://scores.nba.com/games/20051115/BOSDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | Boston Celtics                    | BOS       | NULL         | 2006-02-10 22:36:44 | 2006-03-05 11:34:18 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115CHAORL | http://www.nba.com/games/20051115/CHAORL/boxscore.html | http://scores.nba.com/games/20051115/CHAORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-10 22:37:35 | 2006-03-05 11:35:23 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115DENDAL | http://www.nba.com/games/20051115/DENDAL/boxscore.html | http://scores.nba.com/games/20051115/DENDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | Denver Nuggets                    | DEN       | NULL         | 2006-02-10 22:38:16 | 2006-03-05 11:36:43 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115HOUMIN | http://www.nba.com/games/20051115/HOUMIN/boxscore.html | http://scores.nba.com/games/20051115/HOUMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Houston Rockets                   | HOU       | NULL         | 2006-02-10 22:38:50 | 2006-03-05 11:37:47 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115MILLAC | http://www.nba.com/games/20051115/MILLAC/boxscore.html | http://scores.nba.com/games/20051115/MILLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Milwaukee Bucks                   | MIL       | NULL         | 2006-02-10 22:39:23 | 2006-03-05 11:38:52 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115NOKMIA | http://www.nba.com/games/20051115/NOKMIA/boxscore.html | http://scores.nba.com/games/20051115/NOKMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-02-10 22:39:56 | 2006-03-05 11:40:02 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115SEANJN | http://www.nba.com/games/20051115/SEANJN/boxscore.html | http://scores.nba.com/games/20051115/SEANJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Seattle Supersonics               | SEA       | NULL         | 2006-02-10 22:40:37 | 2006-03-05 11:41:23 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115TORPHI | http://www.nba.com/games/20051115/TORPHI/boxscore.html | http://scores.nba.com/games/20051115/TORPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Toronto Raptors                   | TOR       | NULL         | 2006-02-10 22:41:22 | 2006-03-05 11:42:28 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115UTASAC | http://www.nba.com/games/20051115/UTASAC/boxscore.html | http://scores.nba.com/games/20051115/UTASAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Utah Jazz                         | UTH       | NULL         | 2006-02-10 22:42:20 | 2006-03-05 11:43:35 |
| NBA    | 2005-2006 | 2005-11-15 | 20051115WASCLE | http://www.nba.com/games/20051115/WASCLE/boxscore.html | http://scores.nba.com/games/20051115/WASCLE/PlayByPlayPrint.html | Cleveland Cavaliers               | CLE       | Washington Wizards                | WAS       | NULL         | 2006-02-10 22:42:57 | 2006-03-05 11:44:55 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116CHIPOR | http://www.nba.com/games/20051116/CHIPOR/boxscore.html | http://scores.nba.com/games/20051116/CHIPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Chicago Bulls                     | CHI       | NULL         | 2006-02-10 23:02:48 | 2006-03-05 09:02:14 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116DENNOK | http://www.nba.com/games/20051116/DENNOK/boxscore.html | http://scores.nba.com/games/20051116/DENNOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Denver Nuggets                    | DEN       | NULL         | 2006-02-10 23:04:13 | 2006-03-05 09:03:12 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116INDCHA | http://www.nba.com/games/20051116/INDCHA/boxscore.html | http://scores.nba.com/games/20051116/INDCHA/PlayByPlayPrint.html | Charlotte Bobcats                 | CHA       | Indianapolis Pacers               | IND       | NULL         | 2006-02-10 23:04:51 | 2006-03-05 09:04:20 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116MEMPHX | http://www.nba.com/games/20051116/MEMPHX/boxscore.html | http://scores.nba.com/games/20051116/MEMPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-10 23:05:25 | 2006-03-05 09:05:07 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116MILGSW | http://www.nba.com/games/20051116/MILGSW/boxscore.html | http://scores.nba.com/games/20051116/MILGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Milwaukee Bucks                   | MIL       | NULL         | 2006-02-10 23:06:01 | 2006-03-05 09:06:15 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116NYKLAL | http://www.nba.com/games/20051116/NYKLAL/boxscore.html | http://scores.nba.com/games/20051116/NYKLAL/PlayByPlayPrint.html | Los Angeles Lakers                | LAL       | New York Knicks                   | NYK       | NULL         | 2006-02-10 23:06:35 | 2006-03-05 09:07:33 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116PHITOR | http://www.nba.com/games/20051116/PHITOR/boxscore.html | http://scores.nba.com/games/20051116/PHITOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | Philadelphia 76ers                | PHL       | NULL         | 2006-02-10 23:07:14 | 2006-03-05 09:08:34 |
| NBA    | 2005-2006 | 2005-11-16 | 20051116SEABOS | http://www.nba.com/games/20051116/SEABOS/boxscore.html | http://scores.nba.com/games/20051116/SEABOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | Seattle Supersonics               | SEA       | NULL         | 2006-02-10 23:08:09 | 2006-03-05 09:09:39 |
| NBA    | 2005-2006 | 2005-11-17 | 20051117ATLDAL | http://www.nba.com/games/20051117/ATLDAL/boxscore.html | http://scores.nba.com/games/20051117/ATLDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | Atlanta Hawks                     | ATL       | NULL         | 2006-02-11 00:29:35 | 2006-03-05 09:10:48 |
| NBA    | 2005-2006 | 2005-11-17 | 20051117HOUSAS | http://www.nba.com/games/20051117/HOUSAS/boxscore.html | http://scores.nba.com/games/20051117/HOUSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Houston Rockets                   | HOU       | NULL         | 2006-02-11 00:33:25 | 2006-03-05 09:12:10 |
| NBA    | 2005-2006 | 2005-11-17 | 20051117WASMIN | http://www.nba.com/games/20051117/WASMIN/boxscore.html | http://scores.nba.com/games/20051117/WASMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Washington Wizards                | WAS       | NULL         | 2006-02-11 00:34:19 | 2006-03-05 09:12:57 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118ATLNOK | http://www.nba.com/games/20051118/ATLNOK/boxscore.html | http://scores.nba.com/games/20051118/ATLNOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Atlanta Hawks                     | ATL       | NULL         | 2006-02-19 15:36:09 | 2006-03-05 09:14:00 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118CHAIND | http://www.nba.com/games/20051118/CHAIND/boxscore.html | http://scores.nba.com/games/20051118/CHAIND/PlayByPlayPrint.html | Indianapolis Pacers               | IND       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-19 15:36:48 | 2006-03-05 09:15:44 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118CHISEA | http://www.nba.com/games/20051118/CHISEA/boxscore.html | http://scores.nba.com/games/20051118/CHISEA/PlayByPlayPrint.html | Seattle Supersonics               | SEA       | Chicago Bulls                     | CHI       | NULL         | 2006-02-19 15:37:16 | 2006-03-05 09:17:07 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118DETHOU | http://www.nba.com/games/20051118/DETHOU/boxscore.html | http://scores.nba.com/games/20051118/DETHOU/PlayByPlayPrint.html | Houston Rockets                   | HOU       | Detroit Pistons                   | DET       | NULL         | 2006-02-19 15:37:44 | 2006-03-05 09:17:59 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118GSWPOR | http://www.nba.com/games/20051118/GSWPOR/boxscore.html | http://scores.nba.com/games/20051118/GSWPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Golden State Warriors             | GOS       | NULL         | 2006-02-19 15:38:11 | 2006-03-05 09:19:09 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118LACLAL | http://www.nba.com/games/20051118/LACLAL/boxscore.html | http://scores.nba.com/games/20051118/LACLAL/PlayByPlayPrint.html | Los Angeles Lakers                | LAL       | Los Angeles Clippers              | LAC       | NULL         | 2006-02-19 15:38:35 | 2006-03-05 09:20:04 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118MILSAC | http://www.nba.com/games/20051118/MILSAC/boxscore.html | http://scores.nba.com/games/20051118/MILSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Milwaukee Bucks                   | MIL       | NULL         | 2006-02-19 15:39:02 | 2006-03-05 09:21:27 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118NYKDEN | http://www.nba.com/games/20051118/NYKDEN/boxscore.html | http://scores.nba.com/games/20051118/NYKDEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | New York Knicks                   | NYK       | NULL         | 2006-02-19 15:39:29 | 2006-03-05 09:22:38 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118ORLCLE | http://www.nba.com/games/20051118/ORLCLE/boxscore.html | http://scores.nba.com/games/20051118/ORLCLE/PlayByPlayPrint.html | Cleveland Cavaliers               | CLE       | Orlando Magic                     | ORL       | NULL         | 2006-02-19 15:39:55 | 2006-03-05 09:23:35 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118PHIMIA | http://www.nba.com/games/20051118/PHIMIA/boxscore.html | http://scores.nba.com/games/20051118/PHIMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Philadelphia 76ers                | PHL       | NULL         | 2006-02-19 15:40:18 | 2006-03-05 09:24:30 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118TORBOS | http://www.nba.com/games/20051118/TORBOS/boxscore.html | http://scores.nba.com/games/20051118/TORBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | Toronto Raptors                   | TOR       | NULL         | 2006-02-19 15:40:42 | 2006-03-05 09:25:48 |
| NBA    | 2005-2006 | 2005-11-18 | 20051118UTAPHX | http://www.nba.com/games/20051118/UTAPHX/boxscore.html | http://scores.nba.com/games/20051118/UTAPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Utah Jazz                         | UTH       | NULL         | 2006-02-19 15:41:06 | 2006-03-05 09:27:20 |
| NBA    | 2005-2006 | 2005-11-19 | 20051119CHAMIN | http://www.nba.com/games/20051119/CHAMIN/boxscore.html | http://scores.nba.com/games/20051119/CHAMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-19 15:52:03 | 2006-03-05 09:29:07 |
| NBA    | 2005-2006 | 2005-11-19 | 20051119CLEPHI | http://www.nba.com/games/20051119/CLEPHI/boxscore.html | http://scores.nba.com/games/20051119/CLEPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-19 15:52:33 | 2006-03-05 09:30:19 |
| NBA    | 2005-2006 | 2005-11-19 | 20051119DETDAL | http://www.nba.com/games/20051119/DETDAL/boxscore.html | http://scores.nba.com/games/20051119/DETDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | Detroit Pistons                   | DET       | NULL         | 2006-02-19 15:53:12 | 2006-03-05 09:31:11 |
